Station_Year,Year,Method,Station.Code,Period,Intended.Period,Date,Species.Code,Total.Number,Start.Time,X0.3min..50m,X0.3min..50m.1,X0.3min.flyovers,X3.5min..50m,X3.5min..50m.1,X3.5min.flyovers,X5.10min..50m,X5.10min..50m.1,X5.10min.flyovers,Exclude.Data,Exclude.Reason...Comments,Breeder,X,tagmeth,lat,lon,date,dur,dis,time,offset
HBVR_2015,2015,PC,HBVR,10,10,2-Aug-15,WTSP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.38278,-111.88417,8/2/2015,10,Inf,5:27,1.4915
HBVR_2015,2015,PC,HBVR,10,10,2-Aug-15,WWCR,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.38278,-111.88417,8/2/2015,10,Inf,5:27,0.2454
HFSH_2012,2012,PC,HFSH,5,5,21-Jun-12,LISP,2,4:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/21/2012,10,Inf,4:15,0.5973
HFSH_2012,2012,PC,HFSH,5,5,21-Jun-12,WTSP,2,4:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/21/2012,10,Inf,4:15,0.9799
HFSH_2012,2012,PC,HFSH,5,5,21-Jun-12,ALFL,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/21/2012,10,Inf,4:31,0.8713
HFSH_2012,2012,PC,HFSH,5,5,21-Jun-12,LCSP,1,4:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/21/2012,10,Inf,4:15,0.6236
HFSH_2012,2012,PC,HFSH,5,5,21-Jun-12,REVI,1,4:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/21/2012,10,Inf,4:15,0.3973
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,ALFL,3,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/28/2012,10,Inf,4:34,0.8091
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,CHSP,2,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/28/2012,10,Inf,4:12,0.6804
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,COYE,2,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/28/2012,10,Inf,4:12,1.135
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,LISP,2,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/28/2012,10,Inf,4:12,0.5973
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,TEWA,2,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/28/2012,10,Inf,4:12,0.1766
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,WTSP,2,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/28/2012,10,Inf,4:12,0.9804
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,AMRO,1,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/28/2012,10,Inf,4:12,-7.1403
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,COME,1,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,LCSP,1,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/28/2012,10,Inf,4:12,0.6185
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,OVEN,1,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/28/2012,10,Inf,4:12,-4.5175
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,PUFI,1,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/28/2012,10,Inf,4:12,0.7363
HFSH_2012,2012,PC,HFSH,6,6,28-Jun-12,SWSP,1,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/28/2012,10,Inf,4:12,0.9366
HFSH_2012,2012,PC,HFSH,7,7,8-Jul-12,COYE,2,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/8/2012,10,Inf,4:30,1.1296
HFSH_2012,2012,PC,HFSH,7,7,8-Jul-12,LISP,2,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/8/2012,10,Inf,4:30,0.5973
HFSH_2012,2012,PC,HFSH,7,7,8-Jul-12,CHSP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/8/2012,10,Inf,4:45,0.6721
HFSH_2012,2012,PC,HFSH,7,7,8-Jul-12,LCSP,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/8/2012,10,Inf,4:30,0.6031
HFSH_2012,2012,PC,HFSH,7,7,8-Jul-12,REVI,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/8/2012,10,Inf,4:30,-0.0538
HFSH_2012,2012,PC,HFSH,7,7,8-Jul-12,WIWR,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/8/2012,10,Inf,4:30,0.9983
HFSH_2012,2012,PC,HFSH,7,7,8-Jul-12,WTSP,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/8/2012,10,Inf,4:30,0.9804
HFSH_2012,2012,PC,HFSH,8,8,15-Jul-12,WTSP,3,4:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/15/2012,10,Inf,4:40,0.9805
HFSH_2012,2012,PC,HFSH,8,8,15-Jul-12,COYE,2,4:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/15/2012,10,Inf,4:40,1.125
HFSH_2012,2012,PC,HFSH,8,8,15-Jul-12,ALFL,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/15/2012,10,Inf,4:55,0.5828
HFSH_2012,2012,PC,HFSH,8,8,15-Jul-12,CHSP,1,4:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/15/2012,10,Inf,4:40,0.6724
HFSH_2012,2012,PC,HFSH,8,8,15-Jul-12,LCSP,1,4:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/15/2012,10,Inf,4:40,0.5844
HFSH_2012,2012,PC,HFSH,8,8,15-Jul-12,PISI,1,4:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/15/2012,10,Inf,4:40,-0.0537
HFSH_2012,2012,PC,HFSH,8,8,15-Jul-12,WIWR,1,4:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/15/2012,10,Inf,4:40,0.9983
HFSH_2012,2012,PC,HFSH,9,9,22-Jul-12,COME,8,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFSH_2012,2012,PC,HFSH,9,9,22-Jul-12,WTSP,4,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/22/2012,10,Inf,5:00,0.9804
HFSH_2012,2012,PC,HFSH,9,9,22-Jul-12,ALFL,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/22/2012,10,Inf,5:07,0.4569
HFSH_2012,2012,PC,HFSH,9,9,22-Jul-12,CEDW,2,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/22/2012,10,Inf,5:00,0.1821
HFSH_2012,2012,PC,HFSH,9,9,22-Jul-12,COYE,2,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/22/2012,10,Inf,5:00,1.1167
HFSH_2012,2012,PC,HFSH,9,9,22-Jul-12,BEKI,1,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/22/2012,10,Inf,5:00,0.5711
HFSH_2012,2012,PC,HFSH,9,9,22-Jul-12,COLO,1,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFSH_2012,2012,PC,HFSH,9,9,22-Jul-12,LISP,1,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/22/2012,10,Inf,5:00,0.5973
HFSH_2012,2012,PC,HFSH,9,9,22-Jul-12,PISI,1,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/22/2012,10,Inf,5:00,-0.0605
HFSH_2012,2012,PC,HFSH,9,9,22-Jul-12,SWTH,1,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/22/2012,10,Inf,5:00,1.0419
HFSH_2012,2012,PC,HFSH,10,10,29-Jul-12,ALFL,3,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/29/2012,10,Inf,5:21,0.3101
HFSH_2012,2012,PC,HFSH,10,10,29-Jul-12,WIWR,2,5:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/29/2012,10,Inf,5:20,0.9983
HFSH_2012,2012,PC,HFSH,10,10,29-Jul-12,BEKI,1,5:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/29/2012,10,Inf,5:20,0.5711
HFSH_2012,2012,PC,HFSH,10,10,29-Jul-12,CEDW,1,5:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/29/2012,10,Inf,5:20,0.2073
HFSH_2012,2012,PC,HFSH,10,10,29-Jul-12,RCKI,1,5:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/29/2012,10,Inf,5:20,0.6195
HFSH_2012,2012,PC,HFSH,10,10,29-Jul-12,WTSP,1,5:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/29/2012,10,Inf,5:20,0.9804
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,ALFL,3,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,0.8639
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,COYE,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,1.135
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,LISP,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,0.5973
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,TEWA,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,0.1765
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,WTSP,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,0.9789
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,AMRO,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,-6.4028
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,CEDW,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,-0.0056
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,CHSP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,0.6789
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,GBHE,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,LEFL,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,0.7463
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,MOWA,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,0.6624
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,NOWA,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,1.0112
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,SAVS,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,0.9796
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,SWSP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,0.9369
HFSH_2013,2013,PC,HFSH,5,5,23-Jun-13,WIWR,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/23/2013,10,Inf,4:31,0.9983
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,CEDW,4,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.0603
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,WTSP,4,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.9793
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,ALFL,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.7772
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,COYE,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,1.1314
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,LCSP,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.614
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,LISP,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.5973
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,BEKI,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.5711
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,CANG,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,LEFL,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.7454
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,MOWA,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.6535
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,RCKI,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.7704
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,SAVS,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.9799
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,SOSP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.9908
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,SWTH,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,1.0417
HFSH_2013,2013,PC,HFSH,6,6,2-Jul-13,WETA,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/2/2013,10,Inf,4:37,0.7412
HFSH_2013,2013,PC,HFSH,9,9,6-Jul-13,ALFL,3,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/6/2013,10,Inf,4:42,0.7291
HFSH_2013,2013,PC,HFSH,9,9,6-Jul-13,COYE,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/6/2013,10,Inf,4:42,1.1291
HFSH_2013,2013,PC,HFSH,9,9,6-Jul-13,LISP,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/6/2013,10,Inf,4:42,0.5973
HFSH_2013,2013,PC,HFSH,9,9,6-Jul-13,AMRO,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/6/2013,10,Inf,4:42,-8.1666
HFSH_2013,2013,PC,HFSH,7,7,14-Jul-13,COYE,3,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/14/2013,10,Inf,4:53,1.1235
HFSH_2013,2013,PC,HFSH,7,7,14-Jul-13,WTSP,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/14/2013,10,Inf,4:53,0.9798
HFSH_2013,2013,PC,HFSH,7,7,14-Jul-13,BEKI,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/14/2013,10,Inf,4:53,0.5711
HFSH_2013,2013,PC,HFSH,7,7,14-Jul-13,CEDW,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/14/2013,10,Inf,4:53,0.1342
HFSH_2013,2013,PC,HFSH,7,7,14-Jul-13,CHSP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/14/2013,10,Inf,4:53,0.6697
HFSH_2013,2013,PC,HFSH,7,7,14-Jul-13,LCSP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/14/2013,10,Inf,4:53,0.5888
HFSH_2013,2013,PC,HFSH,7,7,14-Jul-13,LISP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/14/2013,10,Inf,4:53,0.5973
HFSH_2013,2013,PC,HFSH,7,7,14-Jul-13,SAVS,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/14/2013,10,Inf,4:53,0.9801
HFSH_2013,2013,PC,HFSH,7,7,14-Jul-13,SWSP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/14/2013,10,Inf,4:53,0.9272
HFSH_2013,2013,PC,HFSH,7,7,14-Jul-13,WIWR,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/14/2013,10,Inf,4:53,0.9983
HFSH_2013,2013,PC,HFSH,8,8,19-Jul-13,ALFL,3,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/19/2013,10,Inf,5:01,0.5317
HFSH_2013,2013,PC,HFSH,8,8,19-Jul-13,COYE,3,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/19/2013,10,Inf,5:01,1.1189
HFSH_2013,2013,PC,HFSH,8,8,19-Jul-13,WTSP,3,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/19/2013,10,Inf,5:01,0.98
HFSH_2013,2013,PC,HFSH,8,8,19-Jul-13,LISP,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/19/2013,10,Inf,5:01,0.5973
HFSH_2013,2013,PC,HFSH,8,8,19-Jul-13,CHSP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/19/2013,10,Inf,5:01,0.6666
HFSH_2013,2013,PC,HFSH,8,8,19-Jul-13,WIWR,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,7/19/2013,10,Inf,5:01,0.9983
HFSH_2013,2013,PC,HFSH,10,10,4-Aug-13,ALFL,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,8/4/2013,10,Inf,5:32,0.1953
HFSH_2013,2013,PC,HFSH,10,10,4-Aug-13,COYE,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,8/4/2013,10,Inf,5:32,1.0981
HFSH_2013,2013,PC,HFSH,10,10,4-Aug-13,COLO,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA
HFSH_2013,2013,PC,HFSH,10,10,4-Aug-13,CAJA,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,8/4/2013,10,Inf,5:32,0.5501
HFSH_2013,2013,PC,HFSH,10,10,4-Aug-13,WTSP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,8/4/2013,10,Inf,5:32,0.9805
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,ALFL,3,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,0.9193
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,WTSP,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,0.9784
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,SWSP,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,0.9378
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,NOWA,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,1.0386
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,LCSP,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,0.6261
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,CHSP,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,0.6812
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,AMRO,2,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,-5.3091
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,WIWR,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,0.9983
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,WETA,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,0.7412
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,RBGR,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,1.2711
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,OVEN,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,-3.2203
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,MOWA,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,0.6679
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,LISP,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,0.5973
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,COYE,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,1.1371
HFSH_2014,2014,PC,HFSH,5,5,15-Jun-14,CORA,1,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,PC,57.39306,-111.98139,6/15/2014,10,Inf,4:31,2.2582
HFSH_2014,2014,PC,HFSH,6,6,29-Jun-14,COYE,3,Sunrise,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,57.39306,-111.98139,6/29/2014,10,Inf,4:34,1.1328
